assessmentId,internalTaxonId,scientificName,code,name,formerlyBred,origin,presence,seasonality
1073433,16475,Pegasus laternarius,4.5.13,Gulf of Thailand,,Native,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,4.5.12,South China Sea,,Native,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,4.5.10,Yellow Sea,,Native,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,4.5.7,Sulu-Celebes Sea,,Native,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,4.5.5,Sea of Japan,,Origin Uncertain,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,4.5.4,Indonesian Seas,,Native,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,2.2.1,Kuroshio Current,,Native,Extant,Seasonal Occurrence Uncertain
1073433,16475,Pegasus laternarius,4.6.1,Bay of Bengal,,Native,Extant,Seasonal Occurrence Uncertain
1117791,166184,Anguilla japonica,4.5.13,Gulf of Thailand,,Vagrant,Presence Uncertain,Non-Breeding Season
1117791,166184,Anguilla japonica,4.5.12,South China Sea,,Vagrant,Presence Uncertain,Non-Breeding Season
1117791,166184,Anguilla japonica,4.5.11,East China Sea,,Native,Extant,Non-Breeding Season
1117791,166184,Anguilla japonica,4.5.10,Yellow Sea,,Native,Extant,Non-Breeding Season
1117791,166184,Anguilla japonica,4.5.7,Sulu-Celebes Sea,,Vagrant,Presence Uncertain,Non-Breeding Season
1117791,166184,Anguilla japonica,4.5.5,Sea of Japan,,Native,Extant,Non-Breeding Season
1117791,166184,Anguilla japonica,4.5.4,Indonesian Seas,,Vagrant,Presence Uncertain,Non-Breeding Season
1117791,166184,Anguilla japonica,2.2.1,Kuroshio Current,,Native,Extant,Non-Breeding Season
1306343,17026,Phocarctos hookeri,4.5.6,New Zealand,,Native,Extant,Resident
1730550,183155,Anguilla mossambica,4.6.4,Agulhas Current,,Native,Extant,Non-Breeding Season
1730550,183155,Anguilla mossambica,4.6.3,Somali Current,,Native,Extant,Non-Breeding Season
1731021,183167,Hippichthys cyanospilos,4.6.5,Red Sea,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.6.4,Agulhas Current,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.6.3,Somali Current,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.6.2,Arabian Sea,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.6.1,Bay of Bengal,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.5.12,South China Sea,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.5.4,Indonesian Seas,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.4.4,North Australian Shelf,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
1731021,183167,Hippichthys cyanospilos,2.2.1,Kuroshio Current,,Native,Extant,Resident
1736480,183317,Haemulon steindachneri,4.5.1,Gulf of California,,Native,Extant,Resident
1736480,183317,Haemulon steindachneri,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
1736480,183317,Haemulon steindachneri,4.5.3,Humboldt Current,,Native,Extant,Resident
1736480,183317,Haemulon steindachneri,4.5.2,California Current,,Native,Extant,Resident
1744455,183992,Gerres cinereus,4.5.1,Gulf of California,,Native,Extant,Resident
1744455,183992,Gerres cinereus,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
1744455,183992,Gerres cinereus,4.5.3,Humboldt Current,,Native,Extant,Resident
1744455,183992,Gerres cinereus,4.5.2,California Current,,Native,Extant,Resident
1745464,184047,Elops affinis,4.5.1,Gulf of California,,Native,Extant,Resident
1745464,184047,Elops affinis,4.5.3,Humboldt Current,,Native,Extant,Resident
1745464,184047,Elops affinis,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
1745464,184047,Elops affinis,4.5.2,California Current,,Native,Extant,Resident
1769631,185130,Neoclinus chihiroe,4.5.11,East China Sea,,Native,Extant,Resident
1769631,185130,Neoclinus chihiroe,2.2.2,Oyashio Current,,Native,Extant,Resident
1769631,185130,Neoclinus chihiroe,4.5.9,Sea of Okhotsk,,Native,Extant,Resident
1769631,185130,Neoclinus chihiroe,2.2.1,Kuroshio Current,,Native,Extant,Resident
1769631,185130,Neoclinus chihiroe,4.5.5,Sea of Japan,,Native,Extant,Resident
1769918,185132,Neoclinus nudus,4.5.12,South China Sea,,Native,Extant,Resident
1769918,185132,Neoclinus nudus,4.5.11,East China Sea,,Native,Extant,Resident
1769918,185132,Neoclinus nudus,2.2.1,Kuroshio Current,,Native,Extant,Resident
1770082,185133,Neoclinus blanchardi,4.5.2,California Current,,Native,Extant,Resident
1770212,185134,Myxodagnus walkeri,4.5.1,Gulf of California,,Native,Extant,Resident
1770212,185134,Myxodagnus walkeri,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
1770391,185135,Storrsia olsoni,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1770629,185137,Platygillellus brasiliensis,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1770629,185137,Platygillellus brasiliensis,4.3.4,South Brazil Shelf,,Native,Extant,Resident
1771457,185142,Cryptotrema corallinum,4.5.2,California Current,,Native,Extant,Resident
1771574,185143,Acanthemblemaria hastingsi,4.5.1,Gulf of California,,Native,Extant,Resident
1771952,185146,Tripterygion delaisi,2.1.1,Mediterranean Sea,,Native,Extant,Resident
1771952,185146,Tripterygion delaisi,4.2.8,Celtic-Biscay,,Native,Extant,Resident
1771952,185146,Tripterygion delaisi,2.1.2,Canary Current,,Native,Extant,Resident
1771952,185146,Tripterygion delaisi,4.2.10,Iberian Coastal,,Native,Extant,Resident
1772303,185148,Labrisomus cricota,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1772567,185150,Neoclinus lacunicola,4.5.11,East China Sea,,Native,Extant,Resident
1772567,185150,Neoclinus lacunicola,2.2.2,Oyashio Current,,Native,Extant,Resident
1772567,185150,Neoclinus lacunicola,4.5.9,Sea of Okhotsk,,Native,Extant,Resident
1772567,185150,Neoclinus lacunicola,2.2.1,Kuroshio Current,,Native,Extant,Resident
1772567,185150,Neoclinus lacunicola,4.5.5,Sea of Japan,,Native,Extant,Resident
1773148,185154,Sindoscopus australis,4.5.3,Humboldt Current,,Native,Extant,Resident
1773287,185155,Clinitrachus argentatus,2.1.1,Mediterranean Sea,,,Extant,Resident
1773287,185155,Clinitrachus argentatus,2.1.2,Canary Current,,,Extant,Resident
1773287,185155,Clinitrachus argentatus,4.2.5,Black Sea,,,Extant,Resident
1773287,185155,Clinitrachus argentatus,4.2.10,Iberian Coastal,,,Extant,Resident
1773789,185157,Neoclinus bryope,4.5.11,East China Sea,,Native,Extant,Resident
1773789,185157,Neoclinus bryope,4.5.10,Yellow Sea,,Native,Extant,Resident
1773789,185157,Neoclinus bryope,2.2.1,Kuroshio Current,,Native,Extant,Resident
1773789,185157,Neoclinus bryope,4.5.5,Sea of Japan,,Native,Extant,Resident
1773957,185158,Auchenionchus crinitus,4.5.3,Humboldt Current,,Native,Extant,Resident
1774091,185159,Starksia multilepis,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1774835,185164,Auchenionchus microcirrhis,4.5.3,Humboldt Current,,Native,Extant,Resident
1775395,185167,Neoclinus toshimaensis,4.5.11,East China Sea,,Native,Extant,Resident
1775395,185167,Neoclinus toshimaensis,2.2.2,Oyashio Current,,Native,Extant,Resident
1775395,185167,Neoclinus toshimaensis,4.5.9,Sea of Okhotsk,,Native,Extant,Resident
1775395,185167,Neoclinus toshimaensis,2.2.1,Kuroshio Current,,Native,Extant,Resident
1775395,185167,Neoclinus toshimaensis,4.5.5,Sea of Japan,,Native,Extant,Resident
1775786,185169,Paraclinus arcanus,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1775786,185169,Paraclinus arcanus,4.3.4,South Brazil Shelf,,Native,Extant,Resident
1776136,185171,Neoclinus stephensae,4.5.2,California Current,,Native,Extant,Resident
1776260,185172,Emblemaria australis,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1776376,185173,Auchenionchus variolosus,4.5.3,Humboldt Current,,Native,Extant,Resident
1776519,185174,Alloclinus holderi,4.5.2,California Current,,Native,Extant,Resident
1777284,185179,Emblemariopsis diaphana,3.1.2,Gulf of Mexico,,Native,Extant,Resident
1777284,185179,Emblemariopsis diaphana,3.1.1,Caribbean Sea,,Native,Extant,Resident
1777936,185182,Dactylopterus volitans,2.1.1,Mediterranean Sea,,,Extant,Resident
1777936,185182,Dactylopterus volitans,4.2.8,Celtic-Biscay,,,Extant,Resident
1777936,185182,Dactylopterus volitans,2.1.2,Canary Current,,,Extant,Resident
1777936,185182,Dactylopterus volitans,4.2.5,Black Sea,,,Extant,Resident
1777936,185182,Dactylopterus volitans,4.2.10,Iberian Coastal,,,Extant,Resident
1778385,185184,Labrisomus conditus,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1778730,185186,Malacoctenus africanus,2.1.2,Canary Current,,Native,Extant,Resident
1779021,185188,Neoclinus okazakii,4.5.11,East China Sea,,Native,Extant,Resident
1779021,185188,Neoclinus okazakii,2.2.2,Oyashio Current,,Native,Extant,Resident
1779021,185188,Neoclinus okazakii,4.5.9,Sea of Okhotsk,,Native,Extant,Resident
1779021,185188,Neoclinus okazakii,2.2.1,Kuroshio Current,,Native,Extant,Resident
1779021,185188,Neoclinus okazakii,4.5.5,Sea of Japan,,Native,Extant,Resident
1779195,185189,Emblemaria hudsoni,4.5.3,Humboldt Current,,Native,Extant,Resident
1779312,185190,Paraclinus spectator,4.3.4,South Brazil Shelf,,Native,Extant,Resident
1779589,185192,Calliclinus geniguttatus,4.5.3,Humboldt Current,,Native,Extant,Resident
1779986,185194,Starksia brasiliensis,4.3.1,East Brazil Shelf,,Native,Extant,Resident
1779986,185194,Starksia brasiliensis,4.3.4,South Brazil Shelf,,Native,Extant,Resident
1780132,185195,Labrisomus philippii,4.5.3,Humboldt Current,,Native,Extant,Resident
1780387,185196,Starksia guadalupae,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
1780387,185196,Starksia guadalupae,4.5.2,California Current,,Native,Extant,Resident
1826968,187608,Halichoeres burekae,3.1.2,Gulf of Mexico,,Native,Extant,Resident
1946238,190257,Opsanus beta,3.1.2,Gulf of Mexico,,,,
1972538,191193,Batrachoides gilberti,3.1.1,Caribbean Sea,,,Extant,Resident
1972566,191197,Hyporhamphus meeki,3.1.2,Gulf of Mexico,Yes,Native,Extant,Resident
1972566,191197,Hyporhamphus meeki,4.1.3,NE US Continental Shelf,Yes,Native,Extant,Resident
1972566,191197,Hyporhamphus meeki,4.1.4,SE US Continental Shelf,Yes,Native,Extant,Resident
2297130,194085,Emblemariopsis arawak,3.1.1,Caribbean Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.3.1,East Brazil Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.6,Indian Ocean Provinces,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.13,Gulf of Thailand,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.12,South China Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.11,East China Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.4,Australian Shelves Provinces,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.10,Yellow Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.3.4,South Brazil Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.3.3,North Brazil Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.3.2,Patagonian Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4,Coastal Biome,,Native,Extant,Resident
2365291,19488,Rhincodon typus,3.2,Pacific Provinces,,Native,Extant,Resident
2365291,19488,Rhincodon typus,3.1.2,Gulf of Mexico,,Native,Extant,Resident
2365291,19488,Rhincodon typus,3.1.1,Caribbean Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.2,California Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,2.1.3,Guinea Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,2.1.4,Benguela Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,2,Westerlies Biome,,Native,Extant,Resident
2365291,19488,Rhincodon typus,2.1,Atlantic Provinces,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,2.1.2,Canary Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.4.4,North Australian Shelf,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.6.1,Bay of Bengal,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.6.2,Arabian Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.6.3,Somali Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.3,Humboldt Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.6.4,Agulhas Current,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5,Pacific Coastal Provinces,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.6.5,Red Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.1,Gulf of California,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.5,Sea of Japan,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.3,SW Atlantic Shelves Provinces,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.4,Indonesian Seas,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
2365291,19488,Rhincodon typus,4.5.6,New Zealand,,Native,Extant,Resident
2365291,19488,Rhincodon typus,3,Trade Winds Biome,,Native,Extant,Resident
2365291,19488,Rhincodon typus,3.1,Atlantic Provinces,,Native,Extant,Resident
2366870,194905,Starksia atlantica,3.1.1,Caribbean Sea,,Native,Extant,Resident
2366870,194905,Starksia atlantica,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
2367029,194906,Starksia sangreyae,3.1.1,Caribbean Sea,,Native,Extant,Resident
2367301,194908,Starksia lepicoelia,3.1.1,Caribbean Sea,,Native,Extant,Resident
2367301,194908,Starksia lepicoelia,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
2367448,194909,Starksia weigti,3.1.1,Caribbean Sea,,Native,Extant,Resident
2367701,194911,Starksia robertsoni,3.1.1,Caribbean Sea,,Native,Extant,Resident
2367701,194911,Starksia robertsoni,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
2367847,194912,Starksia sluiteri,3.1.1,Caribbean Sea,,Native,Extant,Resident
2367988,194913,Starksia greenfieldi,3.1.1,Caribbean Sea,,Native,Extant,Resident
2367988,194913,Starksia greenfieldi,4.3.3,North Brazil Shelf,,Native,Extant,Resident
2368127,194914,Starksia langi,3.1.1,Caribbean Sea,,Native,Extant,Resident
2382716,195503,Anguilla celebesensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,Non-Breeding Season
2382716,195503,Anguilla celebesensis,4.5.4,Indonesian Seas,,Native,Extant,Non-Breeding Season
2443332,196301,Anguilla megastoma,4.5.4,Indonesian Seas,,,Extant,Non-Breeding Season
2443435,196302,Anguilla obscura,4.4.3,Northeast Australian Shelf,,Native,Extant,Non-Breeding Season
2443435,196302,Anguilla obscura,4.5.7,Sulu-Celebes Sea,,Native,Extant,Non-Breeding Season
2443435,196302,Anguilla obscura,4.5.4,Indonesian Seas,,Native,Extant,Non-Breeding Season
2443435,196302,Anguilla obscura,4.4.4,North Australian Shelf,,Native,Extant,Non-Breeding Season
2457731,196441,Microphis argulus,4.6.4,Agulhas Current,,Native,Extant,Resident
2457731,196441,Microphis argulus,4.5.4,Indonesian Seas,,Native,Extant,Resident
2457887,196445,Microphis mento,4.5.4,Indonesian Seas,,Native,Extant,Resident
2457887,196445,Microphis mento,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
2472655,196672,Opsanus pardus,3.1.2,Gulf of Mexico,,,,
2545630,198972,Anguilla interioris,4.5.4,Indonesian Seas,,,Presence Uncertain,Breeding Season
2545681,198973,Anguilla borneensis,4.5.7,Sulu-Celebes Sea,,Native,Extant,Non-Breeding Season
2921446,39387,Sphyrna tiburo,4.3.1,East Brazil Shelf,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.3,SW Atlantic Shelves Provinces,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.1,NW Atlantic Shelves Provinces,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,3,Trade Winds Biome,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,3.1,Atlantic Provinces,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,3.1.1,Caribbean Sea,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,3.1.2,Gulf of Mexico,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4,Coastal Biome,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.5.2,California Current,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.3.3,North Brazil Shelf,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.3.4,South Brazil Shelf,,Native,Extant,Resident
2921446,39387,Sphyrna tiburo,4.5,Pacific Coastal Provinces,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,4.5.1,Gulf of California,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,2.2.3,Gulf of Alaska,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,2,Westerlies Biome,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,4.5,Pacific Coastal Provinces,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,4.5.2,California Current,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,2.2,Pacific Provinces,,Native,Extant,Resident
3155348,10030,Hexanchus griseus,4,Coastal Biome,,Native,Extant,Resident
4071001,135301,Oncorhynchus nerka,1.2.1,Eastern Bering Sea,,Native,Extant,
4071001,135301,Oncorhynchus nerka,1.2.2,Western Bering Sea,,Native,Extant,
4071001,135301,Oncorhynchus nerka,2.2.3,Gulf of Alaska,,Native,Extant,
4071001,135301,Oncorhynchus nerka,1.1.7,Chukchi Sea,,Native,Extant,
4071001,135301,Oncorhynchus nerka,2.2.2,Oyashio Current,,Native,Extant,
4071001,135301,Oncorhynchus nerka,4.5.9,Sea of Okhotsk,,Native,Extant,
4071001,135301,Oncorhynchus nerka,4.5.2,California Current,,Native,Extant,
4071001,135301,Oncorhynchus nerka,1.1.2,Beaufort Sea,,Native,Extant,
4594926,154639,Gobiesox canidens,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4616115,154713,Stathmonotus sinuscalifornici,4.5.1,Gulf of California,,,Extant,Resident
4616115,154713,Stathmonotus sinuscalifornici,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4616115,154713,Stathmonotus sinuscalifornici,4.5.2,California Current,,,Extant,Resident
4628093,154762,Chlopsis kazuko,4.5.1,Gulf of California,,,Extant,Resident
4628093,154762,Chlopsis kazuko,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4628251,154763,Axoclinus multicinctus,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4635390,154796,Chaenopsis coheni,4.5.1,Gulf of California,,,Extant,Resident
4635390,154796,Chaenopsis coheni,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4635390,154796,Chaenopsis coheni,4.5.2,California Current,,,Extant,Resident
4639390,154809,Apolemichthys kingi,4.6.4,Agulhas Current,,Native,Extant,Resident
4649676,154847,Citharichthys mariajorisae,4.5.1,Gulf of California,,,Extant,Resident
4649676,154847,Citharichthys mariajorisae,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4676318,154954,Thalassoma lucasanum,4.5.1,Gulf of California,,,Extant,Resident
4676318,154954,Thalassoma lucasanum,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4676318,154954,Thalassoma lucasanum,4.5.3,Humboldt Current,,,Extant,Resident
4676318,154954,Thalassoma lucasanum,4.5.2,California Current,,,Extant,Resident
4679678,154970,Trachinotus goodei,3.1.2,Gulf of Mexico,,Native,Extant,Resident
4679678,154970,Trachinotus goodei,3.1.1,Caribbean Sea,,Native,Extant,Resident
4679678,154970,Trachinotus goodei,4.3.3,North Brazil Shelf,,Native,Extant,Resident
4683767,154987,Acanthistius brasilianus,4.3.1,East Brazil Shelf,No,Native,Extant,Resident
4683767,154987,Acanthistius brasilianus,4.3.4,South Brazil Shelf,No,Native,Extant,Resident
4683767,154987,Acanthistius brasilianus,4.3.3,North Brazil Shelf,No,Native,Extant,Resident
4683767,154987,Acanthistius brasilianus,4.3.2,Patagonian Shelf,No,Native,Extant,Resident
4694588,155083,Centropyge acanthops,4.6.4,Agulhas Current,,Native,Extant,Resident
4694588,155083,Centropyge acanthops,4.6.2,Arabian Sea,,Native,Extant,Resident
4694588,155083,Centropyge acanthops,4.6.3,Somali Current,,Native,Extant,Resident
4707593,155103,Dactyloscopus zelotes,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4726953,155076,Halichoeres notospilus,4.5.1,Gulf of California,,,Extant,Resident
4726953,155076,Halichoeres notospilus,4.5.3,Humboldt Current,,,Extant,Resident
4726953,155076,Halichoeres notospilus,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4726953,155076,Halichoeres notospilus,4.5.2,California Current,,,Extant,Resident
4744711,155205,Caulolatilus affinis,4.5.1,Gulf of California,,,Extant,Resident
4744711,155205,Caulolatilus affinis,4.5.8,Pacific Central American Coastal,,,Extant,Resident
4744711,155205,Caulolatilus affinis,4.5.3,Humboldt Current,,,Extant,Resident
4744711,155205,Caulolatilus affinis,4.5.2,California Current,,,Extant,Resident
4771656,155308,Centropyge loricula,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
4771656,155308,Centropyge loricula,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
4771656,155308,Centropyge loricula,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
4771656,155308,Centropyge loricula,4.5.4,Indonesian Seas,,Native,Extant,Resident
4775877,155326,Acanthistius ocellatus,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
4775877,155326,Acanthistius ocellatus,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
4776119,155327,Crocodilichthys gracilis,4.5.1,Gulf of California,,,Extant,Resident
4776119,155327,Crocodilichthys gracilis,4.5.2,California Current,,,Extant,Resident
5396882,161317,Benthobatis marcida,3.1.1,Caribbean Sea,,Native,Extant,Resident
5396882,161317,Benthobatis marcida,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
5396882,161317,Benthobatis marcida,3.1,Atlantic Provinces,,Native,Extant,Resident
5396882,161317,Benthobatis marcida,3,Trade Winds Biome,,Native,Extant,Resident
5396882,161317,Benthobatis marcida,4.1,NW Atlantic Shelves Provinces,,Native,Extant,Resident
5396882,161317,Benthobatis marcida,4.1.3,NE US Continental Shelf,,Native,Extant,Resident
5396882,161317,Benthobatis marcida,4,Coastal Biome,,Native,Extant,Resident
5397059,161318,Leucoraja lentiginosa,3.1.2,Gulf of Mexico,,Native,Extant,Resident
5397059,161318,Leucoraja lentiginosa,3.1.1,Caribbean Sea,,Native,Presence Uncertain,
5397059,161318,Leucoraja lentiginosa,3.1,Atlantic Provinces,,Native,Presence Uncertain,
5397059,161318,Leucoraja lentiginosa,3,Trade Winds Biome,,Native,Presence Uncertain,
5397463,161320,Rhinobatos albomaculatus,2,Westerlies Biome,,Native,Extant,Resident
5397463,161320,Rhinobatos albomaculatus,2.1,Atlantic Provinces,,Native,Extant,Resident
5397463,161320,Rhinobatos albomaculatus,2.1.2,Canary Current,,Native,Extant,Resident
5397463,161320,Rhinobatos albomaculatus,2.1.3,Guinea Current,,Native,Extant,Resident
5397463,161320,Rhinobatos albomaculatus,2.1.4,Benguela Current,,Native,Extant,Resident
5397948,161322,Amblyraja robertsi,2,Westerlies Biome,,Native,Extant,Resident
5397948,161322,Amblyraja robertsi,2.1,Atlantic Provinces,,Native,Extant,Resident
5397948,161322,Amblyraja robertsi,1,Polar Biome,,,Extant,Resident
5397948,161322,Amblyraja robertsi,1.1,Boreal Provinces,,,Extant,Resident
5397948,161322,Amblyraja robertsi,2.1.4,Benguela Current,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,4.5.11,East China Sea,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,2,Westerlies Biome,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,4.5.10,Yellow Sea,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,4.5,Pacific Coastal Provinces,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,2.2.1,Kuroshio Current,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,2.2,Pacific Provinces,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,4,Coastal Biome,,Native,Extant,Resident
5398349,161325,Squatina nebulosa,4.5.5,Sea of Japan,,Native,Extant,Resident
5398566,161326,Crassinarke dormitor,4.5.12,South China Sea,,Native,Extant,Resident
5398566,161326,Crassinarke dormitor,2,Westerlies Biome,,Native,Extant,Resident
5398566,161326,Crassinarke dormitor,4.5,Pacific Coastal Provinces,,Native,Extant,Resident
5398566,161326,Crassinarke dormitor,2.2.1,Kuroshio Current,,Native,Extant,Resident
5398566,161326,Crassinarke dormitor,2.2,Pacific Provinces,,Native,Extant,Resident
5398566,161326,Crassinarke dormitor,4,Coastal Biome,,Native,Extant,Resident
5398776,161327,Etmopterus burgessi,4.5.11,East China Sea,,Native,Extant,Resident
5398776,161327,Etmopterus burgessi,4.5,Pacific Coastal Provinces,,Native,Extant,Resident
5398776,161327,Etmopterus burgessi,4,Coastal Biome,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,4.2,NE Atlantic Shelves Provinces,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,2,Westerlies Biome,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,2.1.1,Mediterranean Sea,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,2.1,Atlantic Provinces,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,4.2.8,Celtic-Biscay,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,2.1.2,Canary Current,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,4,Coastal Biome,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,2.1.3,Guinea Current,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,4.2.10,Iberian Coastal,,Native,Extant,Resident
5398909,161328,Torpedo marmorata,2.1.4,Benguela Current,,Native,Extant,Resident
5399492,161329,Dipturus cerva,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
5399492,161329,Dipturus cerva,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
5399492,161329,Dipturus cerva,4.4,Australian Shelves Provinces,,Native,Extant,Resident
5399492,161329,Dipturus cerva,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
