assessmentId,internalTaxonId,scientificName,code,name,formerlyBred,origin,presence,seasonality
10872317,44212,Apristurus herklotsi,61,Pacific - northwest,,Native,Extant,
10872317,44212,Apristurus herklotsi,71,Pacific - western central,,Native,Extant,
10872522,44213,Apristurus internatus,61,Pacific - northwest,,Native,Extant,
10872713,44214,Apristurus investigatoris,57,Indian Ocean - eastern,,Native,Extant,
10873136,44216,Apristurus laurussonii,31,Atlantic - western central,,Native,Extant,
10873136,44216,Apristurus laurussonii,27,Atlantic - northeast,,Native,Extant,
10873136,44216,Apristurus laurussonii,21,Atlantic - northwest,,Native,Extant,
10873136,44216,Apristurus laurussonii,34,Atlantic - eastern central,,Native,Extant,
10873586,44218,Apristurus macrorhynchus,61,Pacific - northwest,,Native,Extant,
10873757,44219,Apristurus macrostomus,61,Pacific - northwest,,Native,Extant,
10874214,44220,Apristurus micropterygeus,61,Pacific - northwest,,Native,Extant,
10874401,44221,Apristurus parvipinnis,31,Atlantic - western central,,Native,Extant,
10875025,44224,Apristurus profundorum,21,Atlantic - northwest,,Native,Extant,
10875620,44228,Bythaelurus hispidus,57,Indian Ocean - eastern,,Native,Extant,
10875706,44229,Bythaelurus immaculatus,61,Pacific - northwest,,Native,Extant,
10901776,44496,Pliotrema warreni,51,Indian Ocean - western,,Native,Extant,
10901776,44496,Pliotrema warreni,47,Atlantic - southeast,,Native,Extant,
10906827,44563,Centrophorus isodon,51,Indian Ocean - western,,Native,Extant,
10906827,44563,Centrophorus isodon,61,Pacific - northwest,,Native,Extant,
10906827,44563,Centrophorus isodon,57,Indian Ocean - eastern,,Origin Uncertain,Presence Uncertain,
10906827,44563,Centrophorus isodon,71,Pacific - western central,,Native,Extant,
10906984,44564,Miroscyllium sheikoi,61,Pacific - northwest,,Native,Extant,
10907656,44567,Centroscyllium granulatum,87,Pacific - southeast,,Native,Extant,
10907800,44568,Oxynotus caribbaeus,31,Atlantic - western central,,Native,Extant,
10907948,44579,Heterodontus quoyi,87,Pacific - southeast,,Native,Extant,
10908119,44580,Mustelus dorsalis,77,Pacific - eastern central,,Native,Extant,
10908119,44580,Mustelus dorsalis,87,Pacific - southeast,,Native,Extant,
10908329,44581,Mustelus fasciatus,41,Atlantic - southwest,,Native,Extant,
10908578,44582,Psammobatis bergi,41,Atlantic - southwest,,Native,Extant,
10908756,44583,Psammobatis extenta,41,Atlantic - southwest,,Native,Extant,
10909182,44585,Schroederichthys chilensis,87,Pacific - southeast,,Native,Extant,
10909330,44586,Schroederichthys saurisqualus,41,Atlantic - southwest,,Native,Extant,
10909474,44587,Schroederichthys tenuis,31,Atlantic - western central,,Native,Extant,
10909474,44587,Schroederichthys tenuis,41,Atlantic - southwest,,Origin Uncertain,Presence Uncertain,
10909588,44514,Centroscyllium nigrum,77,Pacific - eastern central,,Native,Extant,
10909588,44514,Centroscyllium nigrum,87,Pacific - southeast,,Native,Extant,
10909720,44588,Scyliorhinus besnardi,41,Atlantic - southwest,,Native,Extant,
10909814,44515,Mollisquama parini,87,Pacific - southeast,,Native,Extant,
10909893,44589,Scyliorhinus haeckelii,41,Atlantic - southwest,,Native,Extant,
10910276,44590,Scyliorhinus hesperius,31,Atlantic - western central,,Native,Extant,
10910637,44591,Sphyrna corona,77,Pacific - eastern central,,Native,Extant,
10910637,44591,Sphyrna corona,87,Pacific - southeast,,Native,Extant,
10912274,44595,Rhinoptera brasiliensis,41,Atlantic - southwest,,Native,Extant,
10912632,44596,Sympterygia brevicaudata,87,Pacific - southeast,,Native,Extant,
10912987,44597,Sympterygia bonapartii,87,Pacific - southeast,,Native,Extant,
10912987,44597,Sympterygia bonapartii,41,Atlantic - southwest,,Native,Extant,
10913375,44598,Urotrygon microphthalmum,31,Atlantic - western central,,Native,Extant,
10913375,44598,Urotrygon microphthalmum,41,Atlantic - southwest,,Native,Extant,
10913761,44599,Apristurus manis,27,Atlantic - northeast,,Native,Extant,
10913761,44599,Apristurus manis,21,Atlantic - northwest,,Native,Extant,
10913761,44599,Apristurus manis,47,Atlantic - southeast,,Native,Extant,
10913761,44599,Apristurus manis,34,Atlantic - eastern central,,Origin Uncertain,Presence Uncertain,
10920965,44569,Proscymnodon macracanthus,87,Pacific - southeast,,Native,Extant,
10921046,44570,Scymnodalatias oligodon,87,Pacific - southeast,,Native,Extant,
10921133,44571,Squatina armata,87,Pacific - southeast,,Native,Extant,
10921256,44572,Apristurus canutus,31,Atlantic - western central,,Native,Extant,
10921377,44573,Apristurus nasutus,77,Pacific - eastern central,,Native,Extant,
10921377,44573,Apristurus nasutus,67,Pacific - northeast,,Origin Uncertain,Presence Uncertain,
10921377,44573,Apristurus nasutus,87,Pacific - southeast,,Native,Extant,
10921377,44573,Apristurus nasutus,34,Atlantic - eastern central,,Origin Uncertain,Presence Uncertain,
10921490,44574,Apristurus stenseni,77,Pacific - eastern central,,Native,Extant,
10921544,44575,Atlantoraja castelnaui,41,Atlantic - southwest,,Native,Extant,
10921657,44576,Bathyraja longicauda,87,Pacific - southeast,,Native,Extant,
10921737,44577,Benthobatis kreffti,41,Atlantic - southwest,,Native,Extant,
10921845,44578,Galeus mincaronei,41,Atlantic - southwest,,Native,Extant,
10922008,44600,Anacanthobatis marmoratus,51,Indian Ocean - western,,Native,Extant,
10922169,44601,Anacanthobatis ori,51,Indian Ocean - western,,Native,Extant,
10922264,44666,Rhizoprionodon lalandii,31,Atlantic - western central,,Native,Extant,Resident
10922264,44666,Rhizoprionodon lalandii,41,Atlantic - southwest,,Native,Extant,Resident
10922454,44602,Apristurus saldanha,47,Atlantic - southeast,,Native,Extant,
10922716,44603,Euprotomicroides zantedeschia,47,Atlantic - southeast,,Native,Extant,Resident
10922716,44603,Euprotomicroides zantedeschia,41,Atlantic - southwest,,Native,Extant,Resident
10922911,195489,Chlamydoselachus africana,51,Indian Ocean - western,,Native,Extant,
10922911,195489,Chlamydoselachus africana,47,Atlantic - southeast,,Native,Extant,
10923028,44604,Bythaelurus clevai,51,Indian Ocean - western,,Native,Extant,
10923105,44668,Choerodon cauteroma,57,Indian Ocean - eastern,,Native,Extant,
10923235,44605,Bythaelurus lutarius,51,Indian Ocean - western,,Native,Extant,
10923317,44679,Epinephelides armatus,57,Indian Ocean - eastern,,Native,Extant,
10923444,44606,Cephaloscyllium sufflans,51,Indian Ocean - western,,Native,Extant,
10923678,44607,Dipturus campbelli,51,Indian Ocean - western,,Native,Extant,
10924070,44608,Dipturus lanceorostratus,51,Indian Ocean - western,,Native,Extant,
10924428,44609,Dipturus pullopunctatus,47,Atlantic - southeast,,Native,Extant,
10924845,44610,Dipturus stenorhynchus,51,Indian Ocean - western,,Native,Extant,
10924845,44610,Dipturus stenorhynchus,47,Atlantic - southeast,,Native,Extant,
10925150,44611,Eridacnis sinuans,51,Indian Ocean - western,,Native,Extant,
10925239,44685,Semicossyphus reticulatus,61,Pacific - northwest,,Native,Extant,
10925329,44612,Halaelurus lineatus,51,Indian Ocean - western,,Native,Extant,
10925329,44612,Halaelurus lineatus,47,Atlantic - southeast,,Native,Extant,
10925666,44613,Halaelurus natalensis,51,Indian Ocean - western,,Native,Extant,
10925666,44613,Halaelurus natalensis,47,Atlantic - southeast,,Native,Extant,
10926192,44614,Heterodontus ramalheira,51,Indian Ocean - western,,Native,Extant,
10926454,44615,Neoraja stehmanni,47,Atlantic - southeast,,Native,Extant,
10926692,44617,Pseudoginglymostoma brevicaudatum,51,Indian Ocean - western,,Native,Extant,
10926943,44618,Rajella caudaspinosa,47,Atlantic - southeast,,Native,Extant,
10927471,44620,Rajella ravidula,47,Atlantic - southeast,,Native,Extant,
10927816,44621,Torpedo fuscomaculata,51,Indian Ocean - western,,Native,Extant,
10927816,44621,Torpedo fuscomaculata,47,Atlantic - southeast,,Native,Extant,
10930927,44639,Apristurus riveri,31,Atlantic - western central,,Native,Extant,
10931056,44640,Psammobatis normani,41,Atlantic - southwest,,Native,Extant,
10931056,44640,Psammobatis normani,81,Pacific - southwest,,Native,Extant,
10931146,44641,Psammobatis rudis,87,Pacific - southeast,,Native,Extant,
10931146,44641,Psammobatis rudis,41,Atlantic - southwest,,Native,Extant,
10931230,44642,Sympterygia acuta,41,Atlantic - southwest,,Native,Extant,
10931344,44643,Sympterygia lima,87,Pacific - southeast,,Native,Extant,
10931422,44644,Dipturus leptocaudus,41,Atlantic - southwest,,Native,Extant,
10931524,44645,Rajella sadowskii,87,Pacific - southeast,,Native,Extant,
10931524,44645,Rajella sadowskii,41,Atlantic - southwest,,Native,Extant,
10931610,44646,Urobatis marmoratus,87,Pacific - southeast,,Native,Extant,
10931685,44647,Urotrygon chilensis,77,Pacific - eastern central,,Native,Extant,
10931685,44647,Urotrygon chilensis,87,Pacific - southeast,,Native,Extant,
10931893,44649,Galeus polli,47,Atlantic - southeast,,Native,Extant,
10931893,44649,Galeus polli,34,Atlantic - eastern central,,Native,Extant,
10932089,44650,Rajella barnardi,47,Atlantic - southeast,,Native,Extant,
10932089,44650,Rajella barnardi,34,Atlantic - eastern central,,Native,Extant,
10932278,44651,Rajella dissimilis,47,Atlantic - southeast,,Native,Extant,
10932369,44652,Amblyraja frerichsi,87,Pacific - southeast,,Native,Extant,
10932369,44652,Amblyraja frerichsi,41,Atlantic - southwest,,Native,Extant,
10932474,44653,Aculeola nigra,87,Pacific - southeast,,Native,Extant,
10932589,44654,Gurgesiella furvescens,87,Pacific - southeast,,Native,Extant,
10932685,44655,Rajella nigerrima,87,Pacific - southeast,,Native,Extant,
10932771,44656,Gurgesiella dorsalifera,41,Atlantic - southwest,,Native,Extant,
10932862,44657,Apristurus microps,27,Atlantic - northeast,,Native,Extant,
10932862,44657,Apristurus microps,21,Atlantic - northwest,,Origin Uncertain,Presence Uncertain,
10932862,44657,Apristurus microps,47,Atlantic - southeast,,Native,Extant,
10933431,44669,Choerodon schoenleinii,51,Indian Ocean - western,,Native,Extant,
10933431,44669,Choerodon schoenleinii,61,Pacific - northwest,,Native,Extant,
10933431,44669,Choerodon schoenleinii,57,Indian Ocean - eastern,,Native,Extant,
10933431,44669,Choerodon schoenleinii,71,Pacific - western central,,Native,Extant,
10933766,44670,Choerodon cyanodus,61,Pacific - northwest,,Native,Extant,
10933766,44670,Choerodon cyanodus,57,Indian Ocean - eastern,,Native,Extant,
10933766,44670,Choerodon cyanodus,71,Pacific - western central,,Native,Extant,
10933976,44671,Choerodon rubescens,57,Indian Ocean - eastern,,Native,Extant,
10961829,44993,Discopyge tschudii,87,Pacific - southeast,,Native,Extant,
10961829,44993,Discopyge tschudii,41,Atlantic - southwest,,Native,Extant,
11023949,4592,Cheilinus undulatus,51,Indian Ocean - western,,Native,Extant,
11023949,4592,Cheilinus undulatus,77,Pacific - eastern central,,Native,Extant,
11023949,4592,Cheilinus undulatus,61,Pacific - northwest,,Native,Extant,
11023949,4592,Cheilinus undulatus,57,Indian Ocean - eastern,,Native,Extant,
11023949,4592,Cheilinus undulatus,71,Pacific - western central,,Native,Extant,
11087017,46863,Atherinomorus lineatus,71,Pacific - western central,,Native,Extant,
11087086,46864,Centroselachus crepidater,51,Indian Ocean - western,,Native,Extant,
11087086,46864,Centroselachus crepidater,27,Atlantic - northeast,,Native,Extant,
11087086,46864,Centroselachus crepidater,47,Atlantic - southeast,,Native,Extant,
11087086,46864,Centroselachus crepidater,57,Indian Ocean - eastern,,Native,Extant,
11087086,46864,Centroselachus crepidater,81,Pacific - southwest,,Native,Extant,
11087086,46864,Centroselachus crepidater,34,Atlantic - eastern central,,Native,Extant,
12237400,60086,Urolophus armatus,71,Pacific - western central,,Native,Extant,
12238245,60087,Urolophus aurantiacus,61,Pacific - northwest,,Native,Extant,
12247760,60095,Urolophus javanicus,71,Pacific - western central,,Native,Extant,
12248810,60096,Urolophus kaianus,71,Pacific - western central,,Native,Extant,
12300074,60161,Himantura schmardae,31,Atlantic - western central,,Native,Extant,
12300074,60161,Himantura schmardae,41,Atlantic - southwest,,Native,Extant,
12302031,60178,Zapteryx xyster,77,Pacific - eastern central,,Native,Extant,Resident
12302031,60178,Zapteryx xyster,87,Pacific - southeast,,Native,Extant,Resident
12302315,60107,Urobatis concentricus,77,Pacific - eastern central,,Native,Extant,
12302769,60109,Urobatis jamaicensis,31,Atlantic - western central,,Native,Extant,
12302769,60109,Urobatis jamaicensis,41,Atlantic - southwest,,Native,Extant,
12303076,60180,Rhynchobatus luebberti,47,Atlantic - southeast,,Native,Extant,
12303076,60180,Rhynchobatus luebberti,34,Atlantic - eastern central,,Native,Extant,
12303369,60181,Rhynchobatus cooki,71,Pacific - western central,,Native,Extant,
12303535,60110,Urobatis maculatus,77,Pacific - eastern central,,Native,Extant,
12303651,60182,Rhynchobatus springeri,71,Pacific - western central,,Native,Extant,
12304400,60113,Gymnura zonura,57,Indian Ocean - eastern,,Native,Extant,
12304400,60113,Gymnura zonura,71,Pacific - western central,,Native,Extant,
12305055,60115,Gymnura micrura,31,Atlantic - western central,,Native,Extant,
12305055,60115,Gymnura micrura,21,Atlantic - northwest,,Native,Extant,
12305055,60115,Gymnura micrura,41,Atlantic - southwest,,Native,Extant,
12305055,60115,Gymnura micrura,34,Atlantic - eastern central,,Native,Extant,
12305513,60116,Gymnura natalensis,51,Indian Ocean - western,,Native,Extant,
12305513,60116,Gymnura natalensis,47,Atlantic - southeast,,Native,Extant,
12305771,60117,Gymnura poecilura,51,Indian Ocean - western,,Native,Extant,
12305771,60117,Gymnura poecilura,77,Pacific - eastern central,,Native,Extant,
12305771,60117,Gymnura poecilura,61,Pacific - northwest,,Native,Extant,
12305771,60117,Gymnura poecilura,57,Indian Ocean - eastern,,Native,Extant,
12305771,60117,Gymnura poecilura,71,Pacific - western central,,Native,Extant,
12306144,60118,Dipturus crosnieri,51,Indian Ocean - western,,Native,Extant,
12306888,60119,Aetobatus flagellum,51,Indian Ocean - western,,Native,Extant,
12306888,60119,Aetobatus flagellum,61,Pacific - northwest,,Native,Extant,
12306888,60119,Aetobatus flagellum,57,Indian Ocean - eastern,,Native,Extant,
12306888,60119,Aetobatus flagellum,71,Pacific - western central,,Native,Extant,
12307534,60120,Aetomylaeus maculatus,61,Pacific - northwest,,Native,Extant,
12307534,60120,Aetomylaeus maculatus,57,Indian Ocean - eastern,,Native,Extant,
12307534,60120,Aetomylaeus maculatus,71,Pacific - western central,,Native,Extant,
12308438,60123,Myliobatis chilensis,87,Pacific - southeast,,Native,Extant,
12308904,60125,Myliobatis longirostris,77,Pacific - eastern central,,Native,Extant,
12308904,60125,Myliobatis longirostris,87,Pacific - southeast,,Native,Extant,
12309260,60126,Myliobatis peruvianus,87,Pacific - southeast,,Native,Extant,
12309375,60198,Mobula munkiana,77,Pacific - eastern central,,Native,Extant,
12309375,60198,Mobula munkiana,87,Pacific - southeast,,Native,Extant,
12310195,60128,Rhinoptera bonasus,31,Atlantic - western central,,Native,Extant,
12310195,60128,Rhinoptera bonasus,21,Atlantic - northwest,,Native,Extant,
12310195,60128,Rhinoptera bonasus,41,Atlantic - southwest,,Native,Extant,
12310446,60129,Rhinoptera javanica,51,Indian Ocean - western,,Native,Extant,
12310446,60129,Rhinoptera javanica,61,Pacific - northwest,,Native,Extant,
12310446,60129,Rhinoptera javanica,47,Atlantic - southeast,,Native,Extant,
12310446,60129,Rhinoptera javanica,57,Indian Ocean - eastern,,Native,Extant,
12310446,60129,Rhinoptera javanica,71,Pacific - western central,,Native,Extant,
12310749,60130,Rhinoptera steindachneri,77,Pacific - eastern central,,Native,Extant,
12310749,60130,Rhinoptera steindachneri,87,Pacific - southeast,,Native,Extant,
